gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	gene_type
ENSG00000135473.15	1142.52626663736	-1.2159668138834	0.232895302722031	3.0837536751543e-08	2.51256697401756e-07	PAN2	protein_coding
ENSG00000120833.14	1235.25263259204	-2.05372791189147	0.412853095743734	3.13837476439168e-08	2.55429071949389e-07	SOCS2	protein_coding
ENSG00000159214.13	696.098713393392	1.6503142253169	0.326209194377608	3.13996223134743e-08	2.55488829057707e-07	CCDC24	protein_coding
ENSG00000021488.13	331.154800462505	-3.02330025020817	0.601465947122541	3.15238103754977e-08	2.56429626208511e-07	SLC7A9	protein_coding
ENSG00000160410.15	2439.82923359268	1.02224214015801	0.193291335557845	3.18963228603156e-08	2.59389352364593e-07	SHKBP1	protein_coding
ENSG00000089847.12	221.577682206773	-1.76540089233949	0.351483209082246	3.19720423734585e-08	2.59934527501621e-07	ANKRD24	protein_coding
ENSG00000185479.6	796.07878862753	4.97696612745134	1.01714335290712	3.21672328926836e-08	2.61450449105761e-07	KRT6B	protein_coding
ENSG00000185038.14	196.728346972652	-4.38450304937901	0.874916161921876	3.24133294339837e-08	2.63307738264182e-07	MROH2A	protein_coding
ENSG00000147536.12	119.539405530146	1.39803341607948	0.271927087826328	3.25227577162149e-08	2.64114804849775e-07	GINS4	protein_coding
ENSG00000162949.16	246.459782458238	3.67346281600749	0.726338283743402	3.25660733033448e-08	2.64319348571932e-07	CAPN13	protein_coding
ENSG00000089356.18	29.3193952710835	4.75797971069743	0.962366179067899	3.26341214474286e-08	2.64742210376688e-07	FXYD3	protein_coding
ENSG00000099974.8	126.191338339665	-1.82552373007781	0.364816820293166	3.26786360905465e-08	2.65031527751688e-07	DDTL	protein_coding
ENSG00000140443.15	1428.18205941907	2.35841281777083	0.475675582271293	3.27140931566625e-08	2.65247249225547e-07	IGF1R	protein_coding
ENSG00000128165.9	558.843400739104	1.77647180309686	0.354221370988444	3.27738257800174e-08	2.65659627864392e-07	ADM2	protein_coding
ENSG00000149577.16	1769.42065355536	-1.09932819781736	0.209271855006338	3.30142674233665e-08	2.67536186592114e-07	SIDT2	protein_coding
ENSG00000135835.12	184.641612059336	2.47445546499699	0.498776596349705	3.32320235038788e-08	2.69082336337653e-07	KIAA1614	protein_coding
ENSG00000172817.4	1323.27559453855	-1.79110733968065	0.357640129187227	3.33558726186359e-08	2.70012136745016e-07	CYP7B1	protein_coding
ENSG00000131788.16	927.131901510793	1.50996796434349	0.296379356278243	3.33960104513947e-08	2.70263984039489e-07	PIAS3	protein_coding
ENSG00000213465.8	1036.51291460734	1.73847641178482	0.34633480064079	3.37236234581964e-08	2.72546952013164e-07	ARL2	protein_coding
ENSG00000143537.14	4196.69634315087	1.19580605462432	0.229482498877756	3.39704652237267e-08	2.74467792820844e-07	ADAM15	protein_coding
ENSG00000092421.17	4451.53728108846	2.19013443644816	0.442607787741145	3.43100514121095e-08	2.77114868140474e-07	SEMA6A	protein_coding
ENSG00000205078.6	119.41084803315	2.14625038953119	0.433577368529827	3.431659924072e-08	2.77114868140474e-07	SYCE1L	protein_coding
ENSG00000139914.6	84.783920061144	-2.92448877740711	0.585174752864475	3.45774842438179e-08	2.79028814729182e-07	FITM1	protein_coding
ENSG00000179750.16	148.410594602203	2.53160849444886	0.510663573967182	3.4581569363791e-08	2.79028814729182e-07	APOBEC3B	protein_coding
ENSG00000184990.13	1850.421228361	-1.06123082319266	0.201806134271111	3.4651675478869e-08	2.7944387795954e-07	SIVA1	protein_coding
ENSG00000149925.22	205.178914796988	1.86256625168764	0.373664922668861	3.4662221180354e-08	2.79453658805423e-07	ALDOA	protein_coding
ENSG00000237330.3	26.3448220556741	3.8855973004183	0.77103814431476	3.49034746070896e-08	2.81322944861395e-07	RNF223	protein_coding
ENSG00000164120.14	3544.18835955689	-4.17691858022878	0.832308587468856	3.51413129975295e-08	2.83163706965831e-07	HPGD	protein_coding
ENSG00000109072.14	90666.5713281812	-3.11574025839136	0.62147861406977	3.51906262289437e-08	2.83484778362459e-07	VTN	protein_coding
ENSG00000175600.16	445.042564260401	-2.11541170846158	0.427659467451389	3.53013425649872e-08	2.84300188387147e-07	SUGCT	protein_coding
ENSG00000219438.9	562.894601664878	2.79261807353154	0.560903258918027	3.53613757037692e-08	2.8470709134121e-07	TAFA5	protein_coding
ENSG00000103449.12	1756.32940017022	-2.68717161618501	0.541210221560915	3.58014241464956e-08	2.88017744013572e-07	SALL1	protein_coding
ENSG00000162734.13	5781.48157904915	1.24841235275904	0.24099666820537	3.5910971986543e-08	2.8874388673283e-07	PEA15	protein_coding
ENSG00000167112.10	1741.04440074544	-1.10384074706483	0.210903188504971	3.62991296419699e-08	2.91708222992352e-07	TRUB2	protein_coding
ENSG00000136689.19	2810.09351508776	-3.2034561145171	0.63898113697813	3.65514094429358e-08	2.93656789093058e-07	IL1RN	protein_coding
ENSG00000213015.9	654.395716759525	1.31615102668125	0.255533378707025	3.65620804917792e-08	2.93663727512163e-07	ZNF580	protein_coding
ENSG00000016402.13	466.460044759702	3.18127046938789	0.635077463353345	3.69653873242348e-08	2.96664323947886e-07	IL20RA	protein_coding
ENSG00000173890.17	467.841399212287	2.1552762680988	0.436764779530377	3.70655571045078e-08	2.97388525289463e-07	GPR160	protein_coding
ENSG00000148488.17	46.4184418407997	-2.66904194531998	0.538717666935523	3.74279833616205e-08	3.00135539849224e-07	ST8SIA6	protein_coding
ENSG00000170099.6	11376.4263045667	-2.861406970508	0.575377636578246	3.77699703764696e-08	3.02715798442888e-07	SERPINA6	protein_coding
ENSG00000147697.9	34.8901470091135	3.63386703308714	0.723070946509214	3.80067431692035e-08	3.0445048440756e-07	GSDMC	protein_coding
ENSG00000149084.13	1574.65728741495	-1.67242496232568	0.333448100925698	3.80466034468159e-08	3.046882714651e-07	HSD17B12	protein_coding
ENSG00000070413.20	7521.48304862226	1.02824707893305	0.195813157160768	3.86270513463337e-08	3.09171290687856e-07	DGCR2	protein_coding
ENSG00000160870.15	384.189303992042	-3.73554103342052	0.744337091764591	3.93012698173921e-08	3.14483677750446e-07	CYP3A7	protein_coding
ENSG00000176399.4	370.776357796901	-2.18454662823788	0.443869519819756	3.93729827242519e-08	3.14973342696306e-07	DMRTA1	protein_coding
ENSG00000170779.11	276.309455135795	1.60239230509578	0.318552935863026	3.9591463389794e-08	3.16551986189747e-07	CDCA4	protein_coding
ENSG00000157782.9	138.787686491347	3.87100677794752	0.772093904557563	3.96372910195267e-08	3.16833797383259e-07	CABP1	protein_coding
ENSG00000158156.9	495.68316062744	-1.18060321363837	0.227581341294444	3.97244919392706e-08	3.17361382640763e-07	XKR8	protein_coding
ENSG00000105708.9	177.597300766926	1.49277633643569	0.29458791191375	3.98540836704235e-08	3.18142049411754e-07	ZNF14	protein_coding
ENSG00000241484.10	35.9764473745954	3.35552791184677	0.670352802303464	4.00078095157998e-08	3.19284072583047e-07	ARHGAP8	protein_coding
ENSG00000047634.15	734.111744936751	-1.90056610171438	0.384075384645879	4.02127382515874e-08	3.20834005187126e-07	SCML1	protein_coding
ENSG00000143320.9	392.476943702385	3.0171913451457	0.606458624381909	4.0576609892263e-08	3.23478548989358e-07	CRABP2	protein_coding
ENSG00000183340.7	687.67845636258	1.33290058813026	0.260141485681299	4.07364687570344e-08	3.24666511576226e-07	JRKL	protein_coding
ENSG00000140543.15	56.0075114109326	1.90145838337199	0.384536401080613	4.09337054105914e-08	3.26151660752884e-07	DET1	protein_coding
ENSG00000136628.18	6017.80681432914	1.0350327617722	0.197608637575542	4.09540672195898e-08	3.2622709091678e-07	EPRS1	protein_coding
ENSG00000187416.12	55.8879800646853	4.4278750590801	0.89364526729786	4.10910210804315e-08	3.27143962832055e-07	LHFPL3	protein_coding
ENSG00000244274.8	34.5125817942008	1.89125858087119	0.382431646055556	4.1226655929011e-08	3.28136565253157e-07	DBNDD2	protein_coding
ENSG00000164442.10	1523.12850388835	-1.72415540744257	0.345931440053873	4.1416078080677e-08	3.29469082351146e-07	CITED2	protein_coding
ENSG00000213516.10	697.64737207997	-1.03618545835929	0.197921940082539	4.140607053939e-08	3.29469082351146e-07	RBMXL1	protein_coding
ENSG00000120885.22	140535.956878705	-2.14629728344374	0.4368404787988	4.14600823574247e-08	3.29731539449766e-07	CLU	protein_coding
ENSG00000232237.3	10.2612467023582	3.83029811364481	0.765319334847526	4.16222320161488e-08	3.30933216478902e-07	ASCL5	protein_coding
ENSG00000030110.13	1107.11640968099	1.57451595192678	0.313064064577875	4.17688038888885e-08	3.32010431336604e-07	BAK1	protein_coding
ENSG00000181788.4	1766.37555885306	-1.23915584091498	0.240368541946954	4.18269438529137e-08	3.32296147462933e-07	SIAH2	protein_coding
ENSG00000100583.4	54.3636215234639	2.3411609477309	0.476967499933733	4.20030798381745e-08	3.33518488357056e-07	SAMD15	protein_coding
ENSG00000148344.11	332.330067077586	2.89459860066427	0.584274047068424	4.2237640455993e-08	3.35292064733245e-07	PTGES	protein_coding
ENSG00000116260.17	19044.794889717	2.30964633068815	0.470801433784078	4.24264976694078e-08	3.36701993033416e-07	QSOX1	protein_coding
ENSG00000143222.12	4765.45185807485	1.16317669454976	0.224486869818384	4.25573369034029e-08	3.37650858213724e-07	UFC1	protein_coding
ENSG00000152056.17	322.86974043174	1.55131997009055	0.308214986652026	4.26876825676379e-08	3.38505635360906e-07	AP1S3	protein_coding
ENSG00000140511.12	329.408352580702	2.2364799445605	0.456044468912976	4.27716690556904e-08	3.39081833871999e-07	HAPLN3	protein_coding
ENSG00000130340.16	3027.69500317859	-1.11311025527948	0.214211032210963	4.35946656632299e-08	3.45514842232423e-07	SNX9	protein_coding
ENSG00000174885.13	111.839074228167	-2.78472703180507	0.564217119000358	4.36895545681648e-08	3.46175266587605e-07	NLRP6	protein_coding
ENSG00000179104.9	341.933012836481	1.75647944340032	0.353783262651452	4.37141481716974e-08	3.46278502302946e-07	TMTC2	protein_coding
ENSG00000134962.7	984.54237659593	-3.84257700406549	0.769560793771723	4.39330840448532e-08	3.47828750807784e-07	KLB	protein_coding
ENSG00000136830.12	9408.13036491211	1.72205360229386	0.34630288078247	4.40728131720698e-08	3.48750593237655e-07	NIBAN2	protein_coding
ENSG00000154114.12	752.725230044273	-1.07761247522544	0.207009336618521	4.46242399739775e-08	3.52834332595936e-07	TBCEL	protein_coding
ENSG00000109466.14	933.474423408861	-1.55137969508428	0.30880291519225	4.48243386970821e-08	3.54229393931573e-07	KLHL2	protein_coding
ENSG00000125730.17	378106.765420377	-2.37777145348402	0.485618909346326	4.49201349710331e-08	3.54799156274768e-07	C3	protein_coding
ENSG00000183778.17	869.365515202559	3.21465520333089	0.646875852187986	4.55301649893113e-08	3.59333086524762e-07	B3GALT5	protein_coding
ENSG00000179772.8	147.610051885088	2.32903869480702	0.476446801645809	4.64281791722082e-08	3.66227336394476e-07	FOXS1	protein_coding
ENSG00000143390.18	1560.77850676447	1.26797845087305	0.247480542435899	4.66233358836955e-08	3.67669883161837e-07	RFX5	protein_coding
ENSG00000213123.11	37.1839714672413	2.26388050310883	0.463296331981534	4.67217305543605e-08	3.68348809370515e-07	TCTEX1D2	protein_coding
ENSG00000203985.11	140.36390044122	3.85178435826343	0.77351222538813	4.68200702260821e-08	3.68929832310415e-07	LDLRAD1	protein_coding
ENSG00000244474.6	1124.4847795711	-5.00121862362757	1.04214459361056	4.72983578683173e-08	3.72306711264728e-07	UGT1A4	protein_coding
ENSG00000138308.6	664.914098929634	-4.30471322595572	0.871340877415831	4.75789882874837e-08	3.74417252639192e-07	PLA2G12B	protein_coding
ENSG00000159337.7	13.8441939670996	4.64451111138968	0.951085572131238	4.80398753171003e-08	3.77548027984234e-07	PLA2G4D	protein_coding
ENSG00000118200.14	1873.91519132786	1.38446316018926	0.27300172751653	4.83590794567191e-08	3.79857270769291e-07	CAMSAP2	protein_coding
ENSG00000134215.16	1379.78178684577	2.89103844013149	0.586963288180059	4.85963024193946e-08	3.8162053064357e-07	VAV3	protein_coding
ENSG00000165804.16	1385.13495724338	1.13362819894789	0.219409355985688	4.89588092007828e-08	3.84366445699801e-07	ZNF219	protein_coding
ENSG00000164742.16	674.691682237986	-2.62392288137919	0.535984062632756	4.91690765616678e-08	3.85916031320057e-07	ADCY1	protein_coding
ENSG00000158315.11	103.91917115197	2.66382000968225	0.543753932894558	4.92642431252825e-08	3.86561643579752e-07	RHBDL2	protein_coding
ENSG00000128342.5	2413.42020681873	2.76082999684933	0.562446634728169	4.93157668372413e-08	3.868645549928e-07	LIF	protein_coding
ENSG00000004939.15	9.47720298397534	-3.42225062115075	0.689338646491738	4.9672395893512e-08	3.89458117370891e-07	SLC4A1	protein_coding
ENSG00000088854.12	962.153779734561	1.25107055252099	0.24443554396715	4.96707014266509e-08	3.89458117370891e-07	C20orf194	protein_coding
ENSG00000082146.13	1873.01681368947	-1.54695660648314	0.309050062676941	4.97075284278537e-08	3.89631550710791e-07	STRADB	protein_coding
ENSG00000188368.10	38.6616525079419	1.56480024473432	0.313014345030146	4.97428006120553e-08	3.89805987628048e-07	PRR19	protein_coding
ENSG00000204103.4	1265.77623561773	-2.02464143720895	0.414501214696715	5.0640821234262e-08	3.96635655301467e-07	MAFB	protein_coding
ENSG00000132437.18	738.980889525617	-3.48637078278921	0.702846796391532	5.13120984890033e-08	4.01788223079557e-07	DDC	protein_coding
ENSG00000104723.21	2064.33876424533	2.14285411878786	0.439957705674565	5.15629759487254e-08	4.03541607117796e-07	TUSC3	protein_coding
ENSG00000162714.12	1528.41475877327	1.15269123220354	0.223966696351274	5.23628326939453e-08	4.09373446306737e-07	ZNF496	protein_coding
ENSG00000056998.20	652.114468427427	-2.45782098099781	0.504724078487532	5.24301994395869e-08	4.09793124985526e-07	GYG2	protein_coding
ENSG00000150961.15	2257.03249669877	-1.50517266668071	0.300437955689353	5.25221934550217e-08	4.10405020517671e-07	SEC24D	protein_coding
ENSG00000160469.17	129.667862080168	1.82593029154874	0.37177360658291	5.26789653421237e-08	4.11522634813256e-07	BRSK1	protein_coding
ENSG00000149257.16	6282.42594869682	1.38716484888741	0.27449950498571	5.28028164567229e-08	4.12382559510604e-07	SERPINH1	protein_coding
ENSG00000143748.18	640.289781289753	1.01527880500608	0.195360718631298	5.31619806622252e-08	4.14971112348543e-07	NVL	protein_coding
ENSG00000171476.22	485.653405841872	2.33228269866564	0.479768808250635	5.32411659950259e-08	4.15480905235617e-07	HOPX	protein_coding
ENSG00000032219.19	1025.6370226378	-1.16990662348238	0.227839606787776	5.38332488943143e-08	4.19773169698556e-07	ARID4A	protein_coding
ENSG00000129521.15	995.967261053503	3.25050196733687	0.658607289005955	5.44418953138352e-08	4.24298196611704e-07	EGLN3	protein_coding
ENSG00000176894.10	200.761111010285	-2.48245652530514	0.510608117704172	5.49594823969294e-08	4.27886578630072e-07	PXMP2	protein_coding
ENSG00000168032.10	149.796984110653	4.22058065154642	0.857980510632314	5.49797617330597e-08	4.2793319614583e-07	ENTPD3	protein_coding
ENSG00000120899.18	984.131945496038	-1.02360107555957	0.197381896359772	5.5453289877924e-08	4.31394611279469e-07	PTK2B	protein_coding
ENSG00000196372.13	2219.27613610796	-1.45103807945848	0.289095702712605	5.55610765857971e-08	4.32120861352863e-07	ASB13	protein_coding
ENSG00000275410.5	6223.32963726294	2.45057539229125	0.504613091974821	5.59111322677207e-08	4.34730468317933e-07	HNF1B	protein_coding
ENSG00000178445.10	2943.40734385265	-3.03604695679505	0.618323991118405	5.63145152095458e-08	4.376396389617e-07	GLDC	protein_coding
ENSG00000160051.12	122.840273658	1.47555759899368	0.294733625571978	5.66134355431601e-08	4.39848495191708e-07	IQCC	protein_coding
ENSG00000170271.11	4504.74394490394	-2.23006381647855	0.459956487373871	5.67241013845865e-08	4.40593973478255e-07	FAXDC2	protein_coding
ENSG00000174871.11	33.6803126645394	1.94726699279932	0.399605103928064	5.67639911429854e-08	4.40789467529671e-07	CNIH2	protein_coding
ENSG00000160298.18	212.826274367007	1.77371370060783	0.361297316858887	5.68357924525856e-08	4.41215794047037e-07	C21orf58	protein_coding
ENSG00000171435.14	86.7818766078383	2.95956977738059	0.603923323391892	5.68483630041568e-08	4.41215794047037e-07	KSR2	protein_coding
ENSG00000105479.16	79.1258618751825	3.26313435447224	0.662610998809538	5.75935314928215e-08	4.46536280033546e-07	CCDC114	protein_coding
ENSG00000181856.15	81.9399536988515	-2.77052745199631	0.56798564049379	5.76945706532261e-08	4.47203864630999e-07	SLC2A4	protein_coding
ENSG00000135597.19	1185.53035785616	-1.32237760044027	0.261258882117506	5.77549735818757e-08	4.47556204441538e-07	REPS1	protein_coding
ENSG00000241635.8	1494.31539656218	-4.16415216404746	0.84733156104845	5.77728391922528e-08	4.47578816024224e-07	UGT1A1	protein_coding
ENSG00000162390.18	194.657371955058	2.5795069435154	0.530910567687492	5.79077192521338e-08	4.48507717942743e-07	ACOT11	protein_coding
ENSG00000133805.15	511.070797864958	1.58543086711621	0.319480877337669	5.79362407487285e-08	4.4861258255474e-07	AMPD3	protein_coding
ENSG00000188033.10	168.93798366025	1.09149438898197	0.211924320740319	5.82760746385872e-08	4.51127327534441e-07	ZNF490	protein_coding
ENSG00000179832.17	2286.06290100561	1.0212382573519	0.197341517965892	5.90776653821053e-08	4.57096262154103e-07	MROH1	protein_coding
ENSG00000120332.16	69.1312445468475	-1.87681810049218	0.385307589656077	6.12215355206203e-08	4.72950577423615e-07	TNN	protein_coding
ENSG00000261701.7	4688.31708224339	-4.61034664652329	0.953457865787781	6.15335715421893e-08	4.75238517587767e-07	HPR	protein_coding
ENSG00000197747.9	10181.9056038421	1.52753927395434	0.307426058685181	6.22997656527554e-08	4.81031945059427e-07	S100A10	protein_coding
ENSG00000101323.5	6318.3710604345	-4.69848782454519	0.97597055369028	6.23370271178295e-08	4.81195566638094e-07	HAO1	protein_coding
ENSG00000175130.7	6279.01521838936	1.96951125308798	0.406095166698415	6.27075154275383e-08	4.83930704754325e-07	MARCKSL1	protein_coding
ENSG00000077380.16	3537.81280685773	1.0628045554257	0.206491743835311	6.29746711251069e-08	4.85616939865845e-07	DYNC1I2	protein_coding
ENSG00000118137.10	167058.308602805	-4.75723654049586	0.991463868076512	6.30704074978888e-08	4.86229972118765e-07	APOA1	protein_coding
ENSG00000121895.8	1080.17977306719	2.86572355010568	0.588525037532241	6.31432635961965e-08	4.86666342821341e-07	TMEM156	protein_coding
